Price,Area,Bedrooms,WC,Length,Width,Floors,has_facade,no_facade,Area_Total,Average_price
16.2,143.5,7.0,4.0,20.0,10.5,5.0,1,0,486.0,6.094126923076923
4.7,63.0,2.0,1.0,15.75,4.0,2.0,1,0,126.0,6.094126923076923
7.4,72.0,3.8605228128641373,3.344076332154747,4.0,18.0,3.0,1,0,216.0,6.094126923076923
5.9,102.0,3.4059930929916655,2.538468293762074,4.0,24.0,1.0,1,0,102.0,6.094126923076923
6.2,64.0,4.0,5.0,4.0,16.0,4.0,1,0,256.0,6.094126923076923
6.8,78.0,3.604245254183047,3.49409203433876,4.0,19.5,3.0,1,0,234.0,6.094126923076923
5.2,52.0,4.0,4.0,4.0,13.0,3.0,1,0,156.0,6.094126923076923
6.1,72.0,5.0,6.0,4.0,18.0,4.0,1,0,288.0,6.094126923076923
6.2,47.0,4.0,4.0,11.5,4.1,4.0,1,0,188.0,6.094126923076923
4.85,64.0,3.0,2.606349855829549,4.0,16.0,1.0,1,0,64.0,6.094126923076923
6.5,60.0,5.0,6.0,4.0,15.0,3.0,1,0,180.0,6.094126923076923
7.5,56.0,4.0,4.0,4.0,14.0,4.0,1,0,224.0,6.094126923076923
4.5,65.0,4.0,2.0,16.0,4.0,2.0,1,0,130.0,6.094126923076923
6.88,68.0,4.0,4.0,4.0,18.0,4.0,1,0,272.0,6.094126923076923
4.0,52.0,2.0,1.6666666666666667,13.0,4.0,2.0,1,0,104.0,6.094126923076923
5.58,96.0,3.0,3.0,4.0,23.5,3.0,1,0,288.0,6.094126923076923
3.6,48.0,3.0,2.0,12.0,4.0,2.0,1,0,96.0,6.094126923076923
7.3,64.0,4.0,3.0,4.0,16.0,3.0,1,0,192.0,6.094126923076923
5.3,48.0,3.0,3.0,12.0,4.0,3.0,1,0,144.0,6.094126923076923
5.6,63.0,4.0,4.0,13.0,4.85,3.0,1,0,189.0,6.094126923076923
3.7,49.0,2.0,2.0,4.0,12.0,2.0,1,0,98.0,6.094126923076923
4.9,62.0,2.0,2.0,4.0,15.5,2.0,1,0,124.0,6.094126923076923
2.7,45.0,2.0,2.0,10.5,4.4,1.0,0,1,45.0,6.094126923076923
5.3,76.6,3.0,3.3136595067162324,4.0,19.1,5.0,1,0,383.0,6.094126923076923
11.5,84.0,7.0,7.071192915250995,21.0,4.0,5.0,1,0,420.0,6.094126923076923
4.1,56.0,3.0,2.0,14.0,4.0,2.0,1,0,112.0,6.094126923076923
7.9,120.0,4.0,4.0,19.35483870967742,6.2,3.0,1,0,360.0,6.094126923076923
7.5,112.0,4.0,3.0,6.0,19.0,3.0,1,0,336.0,6.094126923076923
3.55,40.0,2.0,2.0,4.0,10.0,2.0,1,0,80.0,6.094126923076923
5.5,64.0,4.0,4.0,16.0,4.0,4.0,1,0,256.0,6.094126923076923
8.9,80.0,4.0,4.0,20.0,10.0,3.0,1,0,240.0,6.094126923076923
5.1,70.0,5.0,6.0,15.5,4.5,1.0,1,0,70.0,6.094126923076923
3.5,90.0,3.3333333333333335,2.3333333333333335,18.0,5.5,1.0,1,0,90.0,6.094126923076923
4.0,93.0,2.0,2.924398021605226,18.5,5.0,2.0,1,0,186.0,6.094126923076923
3.8,48.0,2.0,2.0,12.0,4.0,2.0,1,0,96.0,6.094126923076923
3.8,48.0,2.0,2.0,12.0,4.0,2.0,1,0,96.0,6.094126923076923
4.38,76.0,3.0,3.0,4.0,19.0,3.0,1,0,228.0,6.094126923076923
4.6,52.0,3.0164815453684217,3.009291830511235,13.0,4.0,4.0,1,0,208.0,6.094126923076923
5.9,54.0,4.0,4.0,4.0,13.5,3.0,1,0,162.0,6.094126923076923
3.4,48.0,3.0,2.0,12.0,4.0,1.0,1,0,48.0,6.094126923076923
3.0,25.0,5.0,3.0,5.0,5.0,5.0,1,0,125.0,6.094126923076923
3.1,116.0,2.0,1.0,15.0,8.0,1.0,1,0,116.0,6.094126923076923
5.5,72.0,2.0,2.0,4.0,18.0,3.0,1,0,216.0,6.094126923076923
4.5,66.0,3.0,2.0,16.5,4.0,3.0,0,1,198.0,6.094126923076923
2.7,35.0,4.0,2.5899510844969114,11.0,3.2,3.0,1,0,105.0,6.094126923076923
3.9,76.0,3.0,2.0,15.0,5.0,2.0,1,0,152.0,6.094126923076923
5.1,78.0,4.0,4.0,4.0,19.0,4.0,1,0,312.0,6.094126923076923
7.5,80.0,5.0,5.0,20.0,20.0,3.0,1,0,240.0,6.094126923076923
11.0,120.0,4.0,5.7192743896413045,15.0,8.0,4.0,1,0,480.0,6.094126923076923
3.7,60.0,3.0,3.0,13.5,4.5,2.0,1,0,120.0,6.094126923076923
3.45,40.0,2.0,2.0,10.0,4.0,2.0,1,0,80.0,6.094126923076923
6.68,78.0,4.0,4.0,18.0,4.5,4.0,1,0,312.0,6.094126923076923
7.0,68.0,5.0,6.0,4.0,17.0,4.0,1,0,272.0,6.094126923076923
5.2,88.0,3.0,2.0,4.0,22.0,2.0,1,0,176.0,6.094126923076923
4.25,65.0,3.0,2.793665086863151,4.0,16.0,3.0,1,0,195.0,6.094126923076923
3.35,52.0,2.0,2.0,13.0,4.0,2.0,1,0,104.0,6.094126923076923
6.5,63.0,3.0,4.0,16.0,4.01,3.0,1,0,189.0,6.094126923076923
4.0,70.0,3.0,2.0,12.0,5.0,2.0,1,0,140.0,6.094126923076923
3.2,77.0,3.0,2.0,16.0,4.01,3.0,1,0,231.0,6.094126923076923
3.8,73.0,4.0,2.0,18.0,4.0,1.0,1,0,73.0,6.094126923076923
3.85,56.0,3.0,2.380878954760047,14.0,4.0,3.0,1,0,168.0,6.094126923076923
5.38,65.0,4.0,4.0,15.0,5.0,4.0,1,0,260.0,6.094126923076923
3.99,44.0,3.0,2.6004316372871483,4.0,11.0,1.0,1,0,44.0,6.094126923076923
13.5,120.0,4.0,6.163387287657498,10.0,12.0,4.0,1,0,480.0,6.094126923076923
3.7,53.0,4.0,2.0,13.0,4.0,2.0,1,0,106.0,6.094126923076923
5.7,66.0,2.5,2.0,6.0,11.0,1.0,1,0,66.0,6.094126923076923
3.3,44.0,2.0,2.0,4.0,11.0,2.0,1,0,88.0,6.094126923076923
4.2,40.0,3.0,4.0,4.0,10.1,4.0,1,0,160.0,6.094126923076923
6.0,65.0,4.0,5.0,4.0,16.5,5.0,1,0,325.0,6.094126923076923
4.0,52.0,2.0,2.0,4.0,12.5,2.0,1,0,104.0,6.094126923076923
7.8,76.0,4.0,5.0,4.0,19.0,3.0,1,0,228.0,6.094126923076923
3.45,34.0,3.0,4.0,8.5,4.0,3.0,1,0,102.0,6.094126923076923
3.3,54.0,4.0,2.0,13.5,4.0,2.0,1,0,108.0,6.094126923076923
4.25,65.0,3.0,2.7408334426929613,4.0,16.5,1.0,1,0,65.0,6.094126923076923
4.25,65.0,3.0,2.793665086863151,4.0,16.5,3.0,1,0,195.0,6.094126923076923
4.3,40.0,3.0,3.0,4.0,10.0,3.0,1,0,120.0,6.094126923076923
4.0,50.0,5.0,2.0,5.0,10.0,4.0,0,1,200.0,6.094126923076923
5.7,51.0,5.0,2.0,12.5,4.1,5.0,1,0,255.0,6.094126923076923
12.8,100.0,4.0,5.0,20.0,5.0,4.0,1,0,400.0,6.094126923076923
9.38,88.0,6.0,6.0,4.0,22.0,6.0,0,1,486.0,6.094126923076923
5.3,66.0,3.0,2.0,16.1,4.1,2.0,1,0,132.0,6.094126923076923
3.0,58.0,3.0,3.0,11.0,5.5,3.0,1,0,174.0,6.094126923076923
5.6,63.0,4.0,4.0,16.0,4.0,4.0,1,0,252.0,6.094126923076923
4.2,78.0,3.0,2.0,13.0,6.0,2.0,1,0,156.0,6.094126923076923
6.38,78.0,4.0,4.0,19.0,4.2,4.0,1,0,312.0,6.094126923076923
4.95,68.0,5.0,3.0,15.0,4.5,5.0,1,0,340.0,6.094126923076923
3.0,40.0,3.0,2.0,11.0,3.6,2.0,1,0,80.0,6.094126923076923
4.85,60.0,4.0,5.0,15.0,4.0,4.0,1,0,240.0,6.094126923076923
3.5,64.0,2.0,1.0,16.0,4.0,1.0,1,0,64.0,6.094126923076923
6.2,66.0,4.0,4.0,4.0,16.5,4.0,1,0,264.0,6.094126923076923
5.1,68.0,4.0,3.0,17.0,4.0,4.0,1,0,272.0,6.094126923076923
7.4,71.0,4.158286199886574,4.4782668261903735,17.0,4.2,5.0,1,0,355.0,6.094126923076923
3.6,41.0,2.06309263180708,2.2542851946126032,4.0,10.0,2.0,0,1,82.0,6.094126923076923
5.3,64.0,3.407249829076226,3.166141859302174,16.0,4.0,3.0,1,0,192.0,6.094126923076923
3.2,35.0,3.0,2.3333333333333335,3.8,4.0,1.0,1,0,35.0,6.094126923076923
3.6,44.0,2.0,2.0,11.0,4.0,2.0,0,1,88.0,6.094126923076923
3.4,50.0,2.0,2.0,4.0,12.5,2.0,0,1,100.0,6.094126923076923
1.35,32.0,2.0,1.9753410444546453,8.0,4.0,2.0,1,0,64.0,6.094126923076923
3.8,96.0,2.0,2.8197858607364856,24.0,4.0,2.0,1,0,192.0,6.094126923076923
5.0,80.0,4.0,3.0,20.0,4.1,3.0,1,0,240.0,6.094126923076923
5.5,80.0,4.0,3.0,20.0,4.1,3.0,1,0,240.0,6.094126923076923
5.5,80.0,4.0,3.0,20.0,4.1,3.0,1,0,240.0,6.094126923076923
3.86,86.0,4.0,3.0,19.0,4.5,3.0,1,0,258.0,6.094126923076923
5.68,68.0,4.0,4.0,15.0,4.5,4.0,1,0,272.0,6.094126923076923
3.3,28.0,2.0,2.5637525509536245,8.0,3.5,3.0,1,0,84.0,6.094126923076923
2.95,32.0,1.7853611403186014,1.8202978367260452,9.19,4.16,2.0,1,0,64.0,6.094126923076923
3.4,70.0,3.0,2.0,13.0,6.3,2.0,1,0,140.0,6.094126923076923
3.1,36.0,2.0,3.0,4.0,9.0,2.0,1,0,72.0,6.094126923076923
3.1,36.0,2.0,3.0,4.0,9.0,2.0,1,0,72.0,6.094126923076923
3.3,32.0,2.0,2.0,4.0,8.0,2.0,1,0,64.0,6.094126923076923
4.8,66.0,3.0,2.1506891515950333,18.0,4.0,2.0,1,0,132.0,6.094126923076923
3.9,52.0,4.0,1.5,4.0,13.0,2.0,1,0,104.0,6.094126923076923
3.9,52.0,4.0,1.5,4.0,13.0,1.0,1,0,52.0,6.094126923076923
3.8,61.0,3.0,2.0,4.0,15.0,2.0,1,0,122.0,6.094126923076923
3.2,32.0,2.0,2.0,4.0,8.0,2.0,1,0,64.0,6.094126923076923
5.8,86.0,4.0,4.0,14.0,5.8,4.0,1,0,344.0,6.094126923076923
3.15,36.0,3.0,2.0,4.0,9.0,2.0,1,0,72.0,6.094126923076923
3.15,36.0,3.0,2.0,4.0,9.0,2.0,1,0,72.0,6.094126923076923
6.3,94.0,4.0,4.0,18.8,5.0,3.0,1,0,282.0,6.094126923076923
3.6,74.0,3.1206742629960393,2.2429230484485365,4.0,18.0,2.0,1,0,148.0,6.094126923076923
6.5,92.0,5.0,4.0,18.5,5.0,3.0,1,0,276.0,6.094126923076923
5.2,53.0,2.0,2.145310995927547,7.2,7.1,2.0,1,0,106.0,6.094126923076923
4.99,62.0,3.0,3.3873241943077534,15.5,4.0,3.0,1,0,186.0,6.094126923076923
3.2,53.0,2.0,1.8042186761612202,12.0,4.6,2.0,0,1,106.0,6.094126923076923
2.9,40.0,2.0,2.0,4.0,10.0,2.0,1,0,80.0,6.094126923076923
0.015,100.0,6.0,2.1256662764126513,11.0,8.0,3.0,1,0,300.0,6.094126923076923
5.68,115.0,4.0,3.0,7.0,16.428571428571427,2.0,1,0,230.0,6.094126923076923
5.7,58.0,4.0,5.0,14.5,4.0,1.0,1,0,58.0,6.094126923076923
7.0,68.0,5.0,6.0,17.0,4.0,5.0,1,0,340.0,6.094126923076923
6.38,110.0,5.0,4.125562325859324,5.0,22.0,5.0,1,0,486.0,6.094126923076923
9.6,87.0,5.0,6.0,22.0,4.0,5.0,1,0,435.0,6.094126923076923
5.7,56.0,5.0,4.0,14.0,4.0,4.0,1,0,224.0,6.094126923076923
16.2,143.5,6.0,4.0,10.0,24.0,4.0,1,0,486.0,6.094126923076923
3.9,75.0,4.0,2.1372563072469517,15.0,5.0,2.0,1,0,150.0,6.094126923076923
16.2,143.5,7.0,7.071192915250995,12.0,22.0,4.0,1,0,486.0,6.094126923076923
5.5,76.0,5.0,2.699427347975045,4.0,19.0,4.0,1,0,304.0,6.094126923076923
4.55,64.9,1.0,1.0,16.0,4.0,1.0,1,0,64.9,6.094126923076923
4.55,64.9,1.0,1.0,16.0,4.0,1.0,1,0,64.9,6.094126923076923
6.48,86.0,4.0,4.0,20.0,4.2,4.0,1,0,344.0,6.094126923076923
3.2,37.0,2.0,3.0,3.9,9.5,3.0,1,0,111.0,6.094126923076923
5.2,66.0,3.0,2.0,16.1,4.1,2.0,1,0,132.0,6.094126923076923
4.3,39.0,2.0,2.0,3.8,10.5,2.0,1,0,78.0,6.094126923076923
4.5,60.0,3.0,2.0,4.0,15.0,2.0,1,0,120.0,6.094126923076923
5.2,68.0,4.0,3.0,4.0,17.0,3.0,1,0,204.0,6.094126923076923
4.95,60.0,2.0,2.0,4.0,15.0,2.0,1,0,120.0,6.094126923076923
4.8,56.0,2.463181094295352,2.4015628021213358,4.0,14.0,1.0,1,0,56.0,6.094126923076923
8.38,72.0,4.0,4.0,4.0,18.0,4.0,1,0,288.0,6.094126923076923
3.7,48.0,2.5,2.0551273440037416,12.0,4.0,2.0,1,0,96.0,6.094126923076923
3.18,78.0,4.0,3.0,7.8,10.0,3.0,1,0,234.0,6.094126923076923
8.5,132.0,3.0,2.0,22.0,6.0,2.0,1,0,264.0,6.094126923076923
6.0,50.0,4.0,4.0,4.0,12.5,4.0,1,0,200.0,6.094126923076923
16.2,143.5,6.0,7.0,20.0,12.0,3.0,1,0,486.0,6.094126923076923
5.8,80.0,3.180748294669656,3.1831675769613117,4.0,20.0,2.0,1,0,160.0,6.094126923076923
3.5,44.0,2.0,2.0,11.0,4.3,2.0,1,0,88.0,6.094126923076923
3.5,44.0,2.0,2.0,11.0,4.3,2.0,1,0,88.0,6.094126923076923
4.0,56.0,4.0,1.0,6.0,14.0,2.0,1,0,112.0,6.094126923076923
5.4,56.0,4.0,3.3333333333333335,15.0,3.75,3.0,1,0,168.0,6.094126923076923
6.28,90.0,3.0,4.0,20.0,4.5,5.0,1,0,450.0,6.094126923076923
5.9,60.0,4.0,4.0,4.0,15.0,4.0,1,0,240.0,6.094126923076923
11.0,72.0,7.0,5.0,18.0,4.0,4.0,1,0,288.0,6.094126923076923
5.65,54.0,3.348806952687725,3.2596609639054783,4.0,13.5,3.0,1,0,162.0,6.094126923076923
8.5,132.0,3.0,2.0,22.0,6.0,2.0,1,0,264.0,6.094126923076923
6.2,66.0,5.0,6.0,16.0,4.0,4.0,1,0,264.0,6.094126923076923
1.75,33.0,2.0,2.0,12.24,2.46,2.0,1,0,66.0,6.094126923076923
7.88,100.0,4.0,3.0,6.0,17.0,3.0,1,0,300.0,6.094126923076923
6.4,72.0,5.0,5.0,18.0,4.0,4.0,1,0,288.0,6.094126923076923
10.0,86.0,7.0,7.071192915250995,4.0,20.0,5.0,1,0,430.0,6.094126923076923
7.2,93.0,3.9944411098870476,3.65404407446193,18.0,5.2,3.0,1,0,279.0,6.094126923076923
6.8,70.0,2.0,2.0,14.0,5.0,1.0,1,0,70.0,6.094126923076923
16.2,143.5,7.0,7.071192915250995,33.1,24.0,7.0,1,0,486.0,6.094126923076923
7.0,100.0,2.0,2.0,20.0,5.0,2.0,1,0,200.0,6.094126923076923
0.06,143.5,7.0,7.071192915250995,6.0,21.0,3.0,1,0,486.0,6.094126923076923
16.2,143.5,7.0,7.071192915250995,12.0,24.0,1.0,1,0,486.0,6.094126923076923
5.1,50.0,5.0,5.0,4.0,12.5,3.0,1,0,150.0,6.094126923076923
7.8,107.0,3.3156166568752297,2.7912254356221364,16.0,6.7,1.0,1,0,107.0,6.094126923076923
4.0,60.0,3.0,3.0,5.0,12.0,1.0,0,1,60.0,6.094126923076923
3.45,36.0,2.2005441078511687,2.045510238007373,4.0,9.0,2.0,1,0,72.0,6.094126923076923
3.45,36.0,2.2005441078511687,2.045510238007373,4.0,9.0,2.0,1,0,72.0,6.094126923076923
3.3,34.0,2.0,2.0,4.0,8.5,2.0,1,0,68.0,6.094126923076923
16.2,110.0,6.282885325197637,4.990179849977268,5.0,22.0,2.0,1,0,220.0,6.094126923076923
3.2,52.0,2.0,2.0,11.2,4.6,2.0,1,0,104.0,6.094126923076923
5.3,80.0,2.9306759650113414,2.815903219986221,4.0,20.0,4.0,1,0,320.0,6.094126923076923
7.5,48.0,3.5034392822579496,4.028859745971964,12.0,4.0,3.0,1,0,144.0,6.094126923076923
7.9,143.5,6.732699795474953,5.029820339704871,32.0,9.0,2.0,1,0,486.0,6.094126923076923
4.7,60.0,2.0,2.0,4.0,15.0,2.0,1,0,120.0,6.094126923076923
4.79,40.0,2.9608706826344977,2.7397922537788495,4.0,10.0,3.0,1,0,120.0,6.094126923076923
3.25,48.0,2.3727110378995735,1.948072062311608,4.0,12.0,2.0,1,0,96.0,6.094126923076923
5.3,80.0,3.0,3.0,4.0,20.0,2.0,1,0,160.0,6.094126923076923
5.8,72.0,3.1619128889837342,2.987999441604124,4.0,18.0,2.0,1,0,144.0,6.094126923076923
6.5,120.0,4.321766531621106,3.140007577503514,20.0,6.0,3.0,1,0,360.0,6.094126923076923
6.0,74.0,2.9071204756673987,2.6497800636170457,17.0,4.35,1.0,1,0,74.0,6.094126923076923
3.8,62.0,2.6483231710258246,2.05683548470633,4.0,15.5,2.0,1,0,124.0,6.094126923076923
3.4,38.0,2.261135252068885,2.1773493123607692,4.0,9.5,2.0,1,0,76.0,6.094126923076923
5.8,90.0,4.0,3.0,4.0,22.5,2.0,1,0,180.0,6.094126923076923
6.5,64.0,4.333333333333333,4.0,16.0,4.0,3.0,1,0,192.0,6.094126923076923
4.8,98.0,3.0,3.0,12.2,8.0,2.0,1,0,196.0,6.094126923076923
3.7,48.0,2.0,2.0551273440037416,4.0,12.0,2.0,1,0,96.0,6.094126923076923
4.4,85.0,4.0,2.913324549867504,6.0,14.2,2.0,1,0,170.0,6.094126923076923
4.4,68.0,2.0,2.0,4.0,13.0,1.0,1,0,68.0,6.094126923076923
5.0,100.0,6.0,3.599429517417744,20.0,5.0,4.0,1,0,400.0,6.094126923076923
3.7,48.0,3.0,2.0551273440037416,4.0,13.0,2.0,1,0,96.0,6.094126923076923
5.7,44.0,2.0,2.0,4.0,11.0,2.0,1,0,88.0,6.094126923076923
5.6,67.0,5.0,3.0,17.0,4.0,3.0,0,1,201.0,6.094126923076923
6.8,64.0,4.0,4.0,4.0,16.0,4.0,1,0,256.0,6.094126923076923
4.1,40.0,2.0,2.0,4.0,10.0,2.0,1,0,80.0,6.094126923076923
6.8,63.0,4.0,3.0,13.0,5.0,3.0,1,0,189.0,6.094126923076923
3.6,39.0,2.0,2.0,4.2,8.8,1.0,1,0,39.0,6.094126923076923
3.4,52.0,2.5006644901382815,1.9161068558725707,4.0,13.0,2.0,1,0,104.0,6.094126923076923
3.3,56.0,2.0,2.0,4.0,14.0,2.0,1,0,112.0,6.094126923076923
5.8,143.5,7.0,7.071192915250995,18.125,8.0,2.0,1,0,290.0,6.094126923076923
3.9,110.0,4.5,4.5,14.0,8.0,1.0,1,0,110.0,6.094126923076923
3.9,60.0,1.75,2.0,15.0,4.0,2.0,1,0,120.0,6.094126923076923
8.5,80.0,5.0,5.0,16.0,5.0,6.0,1,0,480.0,6.094126923076923
5.6,46.0,4.0,4.0,4.0,11.5,4.0,1,0,184.0,6.094126923076923
5.9,90.0,7.0,3.0,5.0,18.0,3.0,1,0,270.0,6.094126923076923
5.08,77.0,5.0,5.0,19.0,4.1,4.0,1,0,308.0,6.094126923076923
4.35,70.0,3.0805389307821542,2.955359333089612,4.0,17.5,3.0,1,0,210.0,6.094126923076923
5.6,68.0,4.0,4.0,4.0,17.0,3.0,1,0,204.0,6.094126923076923
6.4,66.0,4.0,4.0,16.5,4.0,3.0,1,0,198.0,6.094126923076923
9.2,143.5,4.2167453744078935,3.994087083880189,8.0,19.0,1.0,1,0,152.0,6.094126923076923
6.1,76.0,4.0,4.0,19.0,4.0,3.0,1,0,228.0,6.094126923076923
6.1,76.0,4.0,4.0,19.0,4.0,3.0,1,0,228.0,6.094126923076923
9.0,143.5,5.145760184668892,4.853718194941375,33.1,6.0,1.0,1,0,205.0,6.094126923076923
5.3,76.0,3.16591024655294,2.538723309193473,4.0,19.0,1.0,1,0,76.0,6.094126923076923
4.19,48.0,2.515841807773848,2.4701048758969057,4.0,12.0,2.0,1,0,96.0,6.094126923076923
4.2,70.0,3.0542737548032584,2.0,17.5,4.0,3.0,1,0,210.0,6.094126923076923
4.1,40.0,3.0,2.0,4.0,10.0,3.0,1,0,120.0,6.094126923076923
7.2,120.0,3.9942172308156922,3.6779699483758983,8.0,15.0,2.0,1,0,240.0,6.094126923076923
3.6,46.0,2.050785315055203,1.9407865155436868,4.0,11.5,2.0,1,0,92.0,6.094126923076923
4.5,65.0,2.9433448752877207,3.0522128570972487,10.833333333333334,6.0,3.0,1,0,195.0,6.094126923076923
6.8,72.0,3.6,3.0,8.0,9.0,3.0,1,0,216.0,6.094126923076923
3.8,44.0,3.0,4.0,13.3,3.3,3.0,1,0,132.0,6.094126923076923
16.2,143.5,7.0,7.071192915250995,20.0,9.0,7.0,1,0,486.0,6.094126923076923
3.5,90.0,4.0,3.0,20.0,4.5,3.0,1,0,270.0,6.094126923076923
4.7,113.0,4.0,2.0,6.0,18.833333333333332,2.0,0,1,226.0,6.094126923076923
4.5,60.0,3.0,2.0,4.0,15.0,3.0,1,0,180.0,6.094126923076923
2.9,56.0,1.0,1.0,14.0,4.0,1.0,1,0,56.0,6.094126923076923
4.1,56.0,2.0,2.0,14.0,4.0,2.0,1,0,112.0,6.094126923076923
2.9,56.0,1.0,1.0,4.0,14.0,4.0,1,0,224.0,6.094126923076923
7.4,68.0,4.0,5.0,10.0,6.8,5.0,1,0,340.0,6.094126923076923
2.7,38.0,2.0,2.0,3.0,12.5,3.0,1,0,114.0,6.094126923076923
3.65,64.0,3.0,2.0,16.0,4.0,2.0,0,1,128.0,6.094126923076923
3.35,40.0,2.0,2.0,4.1,11.5,2.0,1,0,80.0,6.094126923076923
3.05,45.0,2.0,1.0,10.5,4.4,2.0,1,0,90.0,6.094126923076923
16.2,143.5,7.0,7.071192915250995,33.1,6.1,2.0,1,0,486.0,6.094126923076923
5.99,57.0,5.0,5.0,11.4,5.0,4.0,1,0,228.0,6.094126923076923
5.1,44.0,3.5247469914036946,3.19156048658907,10.0,4.4,3.0,1,0,132.0,6.094126923076923
5.1,44.0,3.5247469914036946,3.19156048658907,4.4,10.0,3.0,1,0,132.0,6.094126923076923
3.0,30.0,2.5270106530410117,2.409064744660619,10.0,3.0,3.0,1,0,90.0,6.094126923076923
8.5,70.0,4.0,4.0,4.0,17.5,3.0,1,0,210.0,6.094126923076923
5.5,60.0,4.0,4.0,12.0,5.0,3.0,1,0,180.0,6.094126923076923
4.8,87.0,3.0,3.0,9.6,9.6,3.0,0,1,261.0,6.094126923076923
16.2,143.5,7.0,7.071192915250995,24.0,12.0,7.0,1,0,486.0,6.094126923076923
16.2,143.5,7.0,7.071192915250995,24.0,12.0,6.0,1,0,486.0,6.094126923076923
16.2,143.5,7.0,7.071192915250995,33.1,6.5,7.0,1,0,486.0,6.094126923076923
5.6,85.0,3.672749528307732,3.2746435913671754,5.0,17.0,3.0,1,0,255.0,6.094126923076923
5.4,56.0,4.0,4.0,14.0,4.0,3.0,1,0,168.0,6.094126923076923
7.5,76.0,4.035266564649073,3.819842157633945,19.0,4.0,4.0,1,0,304.0,6.094126923076923
5.1,48.0,4.0,4.0,4.0,12.0,3.0,0,1,144.0,6.094126923076923
4.65,40.0,3.4907462972468952,2.872040345462443,4.0,10.0,3.0,1,0,120.0,6.094126923076923
16.2,143.5,7.0,4.633518203469033,28.0,7.0,6.0,1,0,486.0,6.094126923076923
16.2,143.5,7.0,4.375288672009581,25.0,8.0,5.0,1,0,486.0,6.094126923076923
6.6,60.0,3.0,4.0,5.0,12.0,3.0,1,0,180.0,6.094126923076923
5.5,50.0,4.0,4.0,11.0,4.5,3.0,1,0,150.0,6.094126923076923
3.45,36.0,2.2005441078511687,2.045510238007373,4.0,9.0,2.0,1,0,72.0,6.094126923076923
4.5,56.0,2.0,2.0,14.0,4.0,2.0,1,0,112.0,6.094126923076923
5.9,50.0,4.0,4.0,4.0,12.5,4.0,0,1,200.0,6.094126923076923
16.2,143.5,7.0,7.071192915250995,33.1,6.0,6.0,1,0,486.0,6.094126923076923
5.4,87.0,5.0,5.0,13.0,4.0,1.0,1,0,87.0,6.094126923076923
3.5,36.0,2.0,2.0,11.0,4.5,2.0,1,0,72.0,6.094126923076923
5.2,41.0,3.0,2.0,4.0,10.0,2.0,1,0,82.0,6.094126923076923
3.05,32.0,1.0,2.0,4.0,8.0,1.0,1,0,32.0,6.094126923076923
3.57,44.0,2.205014820648479,1.995286759331758,12.5,3.5,2.0,1,0,88.0,6.094126923076923
5.5,52.0,4.0,3.721470773581937,4.0,13.0,4.0,1,0,208.0,6.094126923076923
5.45,60.0,4.0,4.0,4.0,15.0,3.0,1,0,180.0,6.094126923076923
6.1,80.0,4.0,4.0,20.0,4.0,3.0,1,0,240.0,6.094126923076923
5.5,48.0,2.0,2.0,4.0,12.0,3.0,1,0,144.0,6.094126923076923
5.5,48.0,2.0,2.0,4.0,12.0,3.0,1,0,144.0,6.094126923076923
4.5,64.0,2.0,2.0,16.0,4.0,3.0,1,0,192.0,6.094126923076923
4.1,60.0,2.0,2.0,12.0,5.0,1.0,1,0,60.0,6.094126923076923
16.2,44.0,2.877875930433108,2.606528492630008,4.0,11.0,2.0,1,0,88.0,6.094126923076923
4.4,47.0,4.0,3.0,12.0,4.0,4.0,1,0,188.0,6.094126923076923
4.5,64.0,2.0,2.0,4.0,16.0,3.0,1,0,192.0,6.094126923076923
4.8,87.0,3.0,3.0,9.6,9.6,3.0,0,1,261.0,6.094126923076923
6.798,66.0,3.6765034973112427,3.625434491315507,11.0,6.0,3.0,1,0,198.0,6.094126923076923
3.5,48.0,4.0,2.7422794207730914,4.0,5.0,4.0,1,0,192.0,6.094126923076923
3.8,44.0,2.0,2.0,5.0,8.8,3.0,1,0,132.0,6.094126923076923
4.2,32.0,6.0,3.271581255365447,4.0,8.0,5.0,1,0,160.0,6.094126923076923
7.6,100.0,4.0,4.0,10.0,10.0,4.0,1,0,400.0,6.094126923076923
4.5,60.0,3.0,2.0,6.0,10.0,2.0,1,0,120.0,6.094126923076923
6.5,44.0,4.0,4.0,11.0,4.0,4.0,1,0,176.0,6.094126923076923
4.0,36.0,2.0,2.0,4.0,9.0,3.0,1,0,108.0,6.094126923076923
7.2,124.0,1.0,1.0,19.0,6.6,2.0,1,0,248.0,6.094126923076923
4.5,62.0,4.0,3.0,4.0,15.5,2.0,1,0,124.0,6.094126923076923
12.0,143.5,7.0,6.351991767082973,8.0,20.0,4.0,1,0,486.0,6.094126923076923
12.0,143.5,7.0,6.351991767082973,8.0,20.0,4.0,1,0,486.0,6.094126923076923
6.5,95.0,3.616964217262659,3.396412275632208,16.0,5.9,3.0,1,0,285.0,6.094126923076923
2.7,58.0,2.0,2.0,4.0,14.5,1.0,1,0,58.0,6.094126923076923
7.35,56.0,4.0,4.0,4.0,14.0,4.0,1,0,224.0,6.094126923076923
5.9,52.0,4.0,4.0,4.0,13.0,3.0,1,0,156.0,6.094126923076923
7.3,72.0,3.321479764684704,2.9087663533289168,4.0,18.0,2.0,1,0,144.0,6.094126923076923
